Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
FR,France,,,Nos voitures cultes,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/dossiers/automobile/voitures-cultes/rss.xml
FR,France,,,Diaporamas Auto-Addict,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/diaporamas-auto-addict/rss.xml
FR,France,,,Business,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/business/rss.xml
FR,France,,,Concept car,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/concept-car/rss.xml
FR,France,,,Essais,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/essais/rss.xml
FR,France,,,Innovations,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/innovations/rss.xml
FR,France,,,Le jeu de l'auto,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/blogs/jacques-chevalier/rss.xml
FR,France,,,Rétro et clubs,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/retro-et-clubs/rss.xml
FR,France,,,Salons,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/salons/rss.xml
FR,France,,,Sécurité,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/securite/rss.xml
FR,France,,,Sports et rêves,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/sports-et-reves/rss.xml
FR,France,,,Stratégie,Autos,Le Point.fr,Le Point,http://www.lepoint.fr/auto-addict/strategie/rss.xml
FR,France,,,Futurapolis,,Le Point.fr,Le Point,http://www.lepoint.fr/futurapolis/rss.xml
FR,France,,,Actualité en direct,Actualité,Le Point.fr,Le Point,http://www.lepoint.fr/24h-infos/rss.xml
FR,France,,,"Tour auto, sur la ligne de départ",Autos,Le Point.fr,Le Point,http://www.lepoint.fr/dossiers/automobile/tour-auto-ligne-depart/rss.xml
FR,France,,,Peur sur la zone euro,Économie,Le Point.fr,Le Point,http://www.lepoint.fr/dossiers/economie/peur-sur-la-zone-euro/rss.xml
FR,France,,,A la Une,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/rss
FR,France,Rhône-Alpes,,Rhône,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/rhone/rss
FR,France,Rhône-Alpes,,Lyon,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/rhone/lyon/rss
FR,France,Rhône-Alpes,Villeurbanne,Villeurbanne,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/rhone/villeurbanne/rss
FR,France,Rhône-Alpes,,Beaujolais,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/beaujolais/rss
FR,France,Rhône-Alpes,,Loire,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/loire/rss
FR,France,Rhône-Alpes,Saint-Étienne,Saint-Étienne,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/loire/saint-etienne/rss
FR,France,Rhône-Alpes,Roanne,Roanne,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/loire/roanne/rss
FR,France,Auvergne,,Haute-Loire,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/haute-loire/rss
FR,France,Auvergne,,Yssingeaux,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/haute-loire/yssingeaux/rss
FR,France,Rhône-Alpes,,Ain,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/ain/rss
FR,France,Rhône-Alpes,,Bourg-en-Bresse,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/ain/bourg-en-bresse/rss
FR,France,Franche-Comté,,Jura,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/jura/rss
FR,France,Franche-Comté,,Lons-le-Saunier,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/jura/lons-le-saunier/rss
FR,France,,,France-Monde,Actualité,Le Progrès,Le Progrès,http://www.leprogres.fr/france-monde/rss
FR,France,,,Sport,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/sports/rss
FR,France,,,ASSE,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/asse/rss
FR,France,,,OL,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/football/ol/rss
FR,France,,,Football,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/football/rss
FR,France,,,Basket,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/sports/basket/rss
FR,France,,,Rugby,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/sports/rugby/rss
FR,France,,,Rhône,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/sports/sports-rhone/rss
FR,France,,,Loire / Haute-Loire,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/sports/sports-loire-haute-loire/rss
FR,France,,,Ain,Sports,Le Progrès,Le Progrès,http://www.leprogres.fr/sports/sports-ain/rss
FR,France,,,Jura,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sports/sports-jura/rss
FR,France,,,Sortir,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/rss
FR,France,,,Rhône,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/rhone/rss
FR,France,,,Ain,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/ain/rss
FR,France,,,Jura,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/jura/rss
FR,France,,,Loire,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/loire/rss
FR,France,,,Haute-Loire,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/haute-loire/rss
FR,France,,,Cinéma,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/cinema/rss
FR,France,,,Concerts,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/concerts/rss
FR,France,,,Spectacles,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/spectacles/rss
FR,France,,,Expos,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/expos/rss
FR,France,,,Gastronomie,Loisirs,Le Progrès,Le Progrès,http://www.leprogres.fr/sortir/cuisine-et-gastronomie/rss
FR,France,,,A la Une,Actualité,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend-fd
FR,France,,,Conseils aux voyageurs,Voyage,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend_fcv
FR,France,,,Délégation des Fonctionnaires Internationaux,Politics,France Diplomatie,France Diplomatie,https://pastel.diplomatie.gouv.fr/ciel/flux/public/postes/rechercherPosteRSS.xml
FR,France,,,Action humanitaire d’urgence,,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1039
FR,France,,,Aide au développement et gouvernance démocratique,Politics,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1060
FR,France,,,Action extérieure des collectivités territoriales,Politics,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1054
FR,France,,,Archives et patrimoine,Culture,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=3512
FR,France,,,"Coopération éducative, enseignement supérieur, formation professionnelle",Éducation,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=20145
FR,France,,,Défense et sécurité,Militaire,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=9035
FR,France,,,"Désarmement, maîtrise des armements, contrôle des exportations",Militaire,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=4852
FR,France,,,Diplomatie culturelle,Culture,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=21822
FR,France,,,Diplomatie économique,Économie,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=901
FR,France,,,Diplomatie scientifique,Sciences,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=20149
FR,France,,,Droits de l’Homme,Justice,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1048
FR,France,,,Environnement et développement durable,Planète,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1042
FR,France,,,Europe,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=828
FR,France,,,Justice internationale,Justice,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1037
FR,France,,,La France et l’ONU,Politics,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1032
FR,France,,,Promotion de la francophonie et de la langue française,,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1040
FR,France,,,Sécurité alimentaire mondiale et développement agricole,Économie,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=20038
FR,France,,,Société Civile,Société,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1052
FR,Afrique,,,Afrique,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1063
FR,Afrique du Nord et Méditerranée,,,Afrique du Nord et Méditerranée,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1062
FR,Amérique latine et Amérique centrale,,,Amérique latine et Amérique centrale,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=1059
FR,Europe,,,Europe,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=828
FR,Afghanistan,,,Afghanistan,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=529
FR,Albanie,,,Albanie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=441
FR,Algérie,,,Algérie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=406
FR,Allemagne,,,Allemagne,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=157
FR,Arabie-saoudite,,,Arabie-saoudite,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=438
FR,Argentine,,,Argentine,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=490
FR,Arménie,,,Arménie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=456
FR,Australie,,,Australie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=574
FR,Autriche,,,Autriche,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=173
FR,Azerbaïdjan,,,Azerbaïdjan,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=457
FR,Bahreïn,,,Bahreïn,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=425
FR,Bangladesh,,,Bangladesh,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=537
FR,Belgique,,,Belgique,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=176
FR,Benin,,,Benin,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=337
FR,Biélorussie,,,Biélorussie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=458
FR,Birmanie,,,Birmanie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=551
FR,Bolivie,,,Bolivie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=509
FR,Bosnie-Herzégovine,,,Bosnie-Herzégovine,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=444
FR,Brésil,,,Brésil,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=492
FR,Bulgarie,,,Bulgarie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=237
FR,Burkina-Faso,,,Burkina-Faso,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=338
FR,Burundi,,,Burundi,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=368
FR,Cambodge,,,Cambodge,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=562
FR,Cameroun,,,Cameroun,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=361
FR,Canada (y compris Québec),,,Canada (y compris Québec),Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=475
FR,Cap-vert,,,Cap-vert,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=363
FR,Centrafrique,,,Centrafrique,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=354
FR,Chili,,,Chili,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=495
FR,Chine,,,Chine,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=567
FR,Chypre,,,Chypre,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=218
FR,Colombie,,,Colombie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=498
FR,Comores,,,Comores,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=403
FR,Congo,,,Congo,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=375
FR,Corée du sud,,,Corée du sud,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=570
FR,Costa-Rica,,,Costa-Rica,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=484
FR,Côte d’ivoire,,,Côte d’ivoire,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=339
FR,Croatie,,,Croatie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=247
FR,Cuba,,,Cuba,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=517
FR,Danemark,,,Danemark,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=179
FR,Djibouti,,,Djibouti,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=369
FR,Égypte,,,Égypte,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=414
FR,Émirats arabes unis,,,Émirats arabes unis,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=428
FR,Espagne,,,Espagne,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=180
FR,Etats-unis,,,Etats-unis,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=471
FR,Éthiopie,,,Éthiopie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=370
FR,Finlande,,,Finlande,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=191
FR,Gabon,,,Gabon,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=347
FR,Gambie,,,Gambie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=348
FR,Géorgie,,,Géorgie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=459
FR,Ghana,,,Ghana,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=359
FR,Grèce,,,Grèce,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=187
FR,Guatemala,,,Guatemala,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=485
FR,Guinéa,,,Guinéa,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=349
FR,Guinée-Bissao,,,Guinée-Bissao,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=362
FR,Haïti,,,Haïti,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=513
FR,Honduras,,,Honduras,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=488
FR,Hongrie,,,Hongrie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=222
FR,Inde,,,Inde,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=538
FR,Indonésie,,,Indonésie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=553
FR,Irak,,,Irak,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=430
FR,Iran,,,Iran,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=420
FR,Irlande,,,Irlande,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=192
FR,Israël / Territoires palestiniens,,,Israël / Territoires palestiniens,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=413
FR,Italie,,,Italie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=213
FR,Japon,,,Japon,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=571
FR,Jordanie,,,Jordanie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=416
FR,Kazakhstan,,,Kazakhstan,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=461
FR,Kenya,,,Kenya,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=372
FR,Laos,,,Laos,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=558
FR,Liban,,,Liban,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=418
FR,Luxembourg,,,Luxembourg,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=195
FR,Macédoine,,,Macédoine,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=442
FR,Magascar,,,Magascar,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=399
FR,Malaisie,,,Malaisie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=554
FR,Malawi,,,Malawi,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=392
FR,Maldives,,,Maldives,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=542
FR,Mali,,,Mali,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=350
FR,Maroc,,,Maroc,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=410
FR,Maurice,,,Maurice,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=402
FR,Mauritanie,,,Mauritanie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=351
FR,Mexique,,,Mexique,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=481
FR,Moldavie,,,Moldavie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=468
FR,Monaco,,,Monaco,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=452
FR,Mongolie,,,Mongolie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=572
FR,Népal,,,Népal,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=543
FR,Nicaragua,,,Nicaragua,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=479
FR,Niger,,,Niger,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=352
FR,Nigeria,,,Nigeria,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=353
FR,Norvège,,,Norvège,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=450
FR,Oman,,,Oman,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=437
FR,Ouganda,,,Ouganda,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=373
FR,Pakistan,,,Pakistan,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=545
FR,Panama,,,Panama,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=486
FR,Paraguay,,,Paraguay,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=506
FR,Pays-Bas,,,Pays-Bas,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=198
FR,Pérou,,,Pérou,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=501
FR,Philippines,,,Philippines,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=561
FR,Pologne,,,Pologne,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=225
FR,Portugal,,,Portugal,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=201
FR,Qatar,,,Qatar,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=424
FR,République démocratique du Congo,,,République démocratique du Congo,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=376
FR,République Tchèque,,,République Tchèque,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=228
FR,Roumanie,,,Roumanie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=238
FR,Royaume-Uni,,,Royaume-Uni,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=202
FR,Russie,,,Russie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=463
FR,Rwanda,,,Rwanda,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=374
FR,Sainte-Lucie,,,Sainte-Lucie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=11406
FR,Sénégal,,,Sénégal,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=355
FR,Serbie,,,Serbie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=443
FR,Slovaquie,,,Slovaquie,Actualité internationale,France Diplomatie,France Diplomatie,http://www.diplomatie.gouv.fr/fr/spip.php?page=backend&id_rubrique=229
