Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
RU,Россия,,,Фондовые новости,Финансы,РБК,эр бэ ка,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/quote.ru/fondnewsline.rss
RU,Россия,,,Новости IPO,Финансы,РБК,эр бэ ка,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/quote.ru/ipo.rss
RU,Россия,,,Календарь событий,Финансы,РБК,эр бэ ка,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/quote.ru/events.rss
RU,Россия,,,Слияния и поглощения,Финансы,РБК,эр бэ ка,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/quote.ru/merge.rss
RU,Россия,,,Главные новости,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/mainnews.rss
RU,Россия,,,Последний номер,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/last.rss
RU,Россия,,,В фокусе,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/focus_news.rss
RU,Россия,,,ТЭК,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/tek_news.rss
RU,Россия,,,Потребрынок,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/potreb_news.rss
RU,Россия,,,Банки/Финансы,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/finance_news.rss
RU,Россия,,,Индустрия,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/industry_news.rss
RU,Россия,,,Телеком/Медиа,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/telecom_news.rss
RU,Россия,,,Cnews/Autonews,,РБК daily,эр бэ ка дэйли,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/rbcdaily.ru/auto_cnews.rss
RU,Россия,,,Главные новости,,РБК Недвижимость,эр бэ ка Недвижимость,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/realty.rbc.ru/mainnews.rss
RU,Россия,,,Главные новости,,РБК Маркетинг,эр бэ ка Маркетинг,http://static.feed.rbc.ru/rbc/internal/rss.rbc.ru/research.rbc.ru/mainnews.rss
RU,Россия,,,Все новости,,Эксперт,Эксперт,http://expert.ru/doc-list/rss/
RU,Россия,,Москва,Все новости,,Московские новости,Московские новости,http://www.mn.ru/export/rss2/index.xml
RU,Россия,,,Все новости,,Forbes russia,Форбс Россия,http://rss.forbes.ru/c/32589/f/492646/index.rss
RU,Россия,,,Все новости,,Прайм,Прайм,http://1prime.ru/export/rss2/index.xml
RU,Россия,,,Все новости,,Маркер,Маркер,http://marker.ru/xml/rss.xml
RU,Россия,,Казань,Все новости,,Бизнес онлайн,Бизнес онлайн,http://www.business-gazeta.ru/rss.xml
RU,Россия,,,Все новости,,Компания ,Компания ,http://ko.ru/rss/
RU,Россия,,Владивосток,Все новости,,Золотой Рог,Золотой Рог,http://www.zrpress.ru/rss/
RU,Россия,,Москва,Все новости,,Экономика и жизнь,Экономика и жизнь,http://www.eg-online.ru/news/news_rss.php?SID=605
RU,Россия,,Санкт-Петербург,Все новости,,Агентство Бизнес Новостей,Агентство Бизнес Новостей,http://abnews.ru/feed/
RU,Россия,,,Все новости,,Капитал страны,Капитал страны,http://kapital-rus.ru/upload/kaprus.xml/
RU,Россия,,,Все новости,,"Экспертный канал ""Открытая экономика""",Экспертный канал Открытая экономика,http://www.opec.ru/rss/news.rss
RU,Россия,,Пермь,Все новости,,Business Class,Бизнес класс,http://www.business-class.su/news_rss.php
RU,Россия,,,Все новости,,Большой Бизнес,Большой Бизнес,http://www.bigness.ru/rss/
RU,Россия,,Пермь,Все новости,,NewsKo,Ньюс КО,http://newsko.ru/rss.xml
RU,Россия,,Казань,Все новости,,TatCenter.ru,Тат центр ру,http://info.tatcenter.ru/rss/
RU,Россия,,Москва,Новости ИТ,,Intelligent Enterprise,Интэледжент энтерпрайз,http://www.iemag.ru/rss/
RU,Россия,,Москва,Новости,,Портал ИКС,Портал ИКС,http://www.iksmedia.ru/rss/rss_yandex.rss
RU,Россия,,Москва,Блоги,,Портал ИКС,Портал ИКС,http://www.iksmedia.ru/rss/rss_blogs.rss
RU,Россия,,Омск,Новости,,Коммерческие вести,Коммерческие вести,http://kvnews.ru/structure/rss/all
RU,Россия,,Новосибирск,Новости,,Континент Сибирь,Континент Сибирь,http://www.ksonline.ru/rss/-/sec/news/
RU,Россия,,Новосибирск,"Газета ""Континент Сибирь""",,Континент Сибирь,Континент Сибирь,http://www.ksonline.ru/rss/-/sec/ks/
RU,Россия,,Новосибирск,"Журнал ""Стратегии успеха""",,Континент Сибирь,Континент Сибирь,http://www.ksonline.ru/rss/-/sec/su/
RU,Россия,,Новосибирск,"Журнал ""Самое-Самое""",,Континент Сибирь,Континент Сибирь,http://www.ksonline.ru/rss/-/sec/ss/
RU,Россия,,,Все статьи,,Финансовый директор,Финансовый директор,http://www.fd.ru/rss/news.xml
RU,Россия,,,Все новости,,Финансовый юрист,Финансовый юрист,http://financial-lawyer.ru/xml/rssfull.xml
RU,Россия,,,Статьи,Управленцу,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss96.xml
RU,Россия,,,Новости,Управленцу,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss96.xml
RU,Россия,,,Статьи,Банкиру,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss95.xml
RU,Россия,,,Новости,Банкиру,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss95.xml
RU,Россия,,,Статьи,Юристу,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss94.xml
RU,Россия,,,Новости,Юристу,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss94.xml
RU,Россия,,,Статьи,Бухгалтеру,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss93.xml
RU,Россия,,,Новости,Бухгалтеру,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss93.xml
RU,Россия,,,Статьи,Экономисту,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss92.xml
RU,Россия,,,Новости,Экономисту,Финансовый юрист,Финансовый юрист,http://www.financial-lawyer.ru/xml/rss92.xml
RU,Россия,,Киров,Новости,,Бизнес-новости в Кирове,Бизнес-новости в Кирове,http://bnkirov.ru/feed
RU,Россия,,Санкт-Петербург,Новости,,Эксперт Северо-Запад,Эксперт СевероЗапад,http://www.expertnw.ru/rss/
RU,Россия,,Ростов,Новости,,Деловой Ростов,Деловой Ростов,http://www.gorodn.ru/razdel/razdel_rss.php
RU,Россия,,Ростов,Спецпроекты,,Деловой Ростов,Деловой Ростов,http://www.gorodn.ru/special_projects/spec_rss.php
RU,Россия,,Москва,Новости,,Brainity.ru,Брэйнити ру,http://www.brainity.ru/rss/
RU,Россия,,Нижний Новгород,Все новости,Новости,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/10/
RU,Россия,,Нижний Новгород,Нижний Новгород и область,Новости,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/11/
RU,Россия,,Нижний Новгород,Федеральные и мировые новости,Новости,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/12/
RU,Россия,,Нижний Новгород,Все статьи,Статьи,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/20/
RU,Россия,,Нижний Новгород,Нижний Новгород и область,Статьи,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/21/
RU,Россия,,Нижний Новгород,Федеральные и мировые новости,Статьи,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/22/
RU,Россия,,Нижний Новгород,Комментарии,,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/40/
RU,Россия,,Нижний Новгород,Дискуссии,,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/50/
RU,Россия,,Нижний Новгород,Газета Биржа,,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/30/
RU,Россия,,Нижний Новгород,Газета Биржа+АВТО,,Биржа.ру,Биржа ру,http://www.birzha.ru/rss/31/
RU,Россия,,,Новости агентства АСИ,,Экономика России: XXI век,Экономика России двадцать первый век,http://www.asi.ru/news/rss/
RU,Россия,,,Новости Правительства РФ,,Экономика России: XXI век,Экономика России двадцать первый век,http://government.ru/services/rss/full/
RU,Россия,,Владивосток,Новости,,Дальневосточный Капитал,Дальневосточный Капитал,http://dvkapital.ru/rss/
RU,Россия,,,Все новости,,Деловая газета,Деловая газета,http://www.delovaya.com/rss/delovaya.rss
RU,Россия,,,Бизнес,,Деловая газета,Деловая газета,http://www.delovaya.com/rss/delovaya_business.rss
RU,Россия,,,Общество,,Деловая газета,Деловая газета,http://www.delovaya.com/rss/delovaya_society.rss
RU,Россия,,,Власть,,Деловая газета,Деловая газета,http://www.delovaya.com/rss/delovaya_government.rss
RU,Россия,,,В мире,,Деловая газета,Деловая газета,http://www.delovaya.com/rss/delovaya_world.rss
RU,Россия,,,Все новости,,Известия,Известия,http://izvestia.ru/xml/rss/all.xml
RU,Россия,,,Политика,,Известия,Известия,http://izvestia.ru/xml/rss/politics.xml
RU,Россия,,,Общество,,Известия,Известия,http://izvestia.ru/xml/rss/society.xml
RU,Россия,,,Финансы,,Известия,Известия,http://izvestia.ru/xml/rss/38.xml
RU,Россия,,,Экономика,,Известия,Известия,http://izvestia.ru/xml/rss/economics.xml
RU,Россия,,,Недвижимость,,Известия,Известия,http://izvestia.ru/xml/rss/69.xml
RU,Россия,,,Мир,,Известия,Известия,http://izvestia.ru/xml/rss/world.xml
RU,Россия,,,Транспорт,,Известия,Известия,http://izvestia.ru/xml/rss/35.xml
RU,Россия,,,Москва,,Известия,Известия,http://izvestia.ru/xml/rss/moscow.xml
RU,Россия,,,Энергетика,,Известия,Известия,http://izvestia.ru/xml/rss/36.xml
RU,Россия,,,Армия,,Известия,Известия,http://izvestia.ru/xml/rss/army.xml
RU,Россия,,,Наука,,Известия,Известия,http://izvestia.ru/xml/rss/scince.xml
RU,Россия,,,Гаджеты & Телеком,,Известия,Известия,http://izvestia.ru/xml/rss/gadgets.xml
RU,Россия,,,Авто,,Известия,Известия,http://izvestia.ru/xml/rss/66.xml
RU,Россия,,,Культура,,Известия,Известия,http://izvestia.ru/xml/rss/culture.xml
RU,Россия,,,Стиль,,Известия,Известия,http://izvestia.ru/xml/rss/67.xml
RU,Россия,,,Спорт,,Известия,Известия,http://izvestia.ru/xml/rss/sports.xml
RU,Россия,,,Н,,Известия,Известия,http://izvestia.ru/xml/rss/weekly.xml
RU,Россия,,,IT,,Известия,Известия,http://izvestia.ru/xml/rss/37.xml
RU,Россия,,,Технопарки,,Известия,Известия,http://izvestia.ru/xml/rss/39.xml
RU,Россия,,,Образование,,Известия,Известия,http://izvestia.ru/xml/rss/buisines.xml
RU,Россия,,,Туризм,,Известия,Известия,http://izvestia.ru/xml/rss/travel.xml
RU,Россия,,,Абитуриент,,Известия,Известия,http://izvestia.ru/xml/rss/abiturient.xml
RU,Россия,,,Маленькая страна,,Известия,Известия,http://izvestia.ru/xml/rss/43.xml
RU,Россия,,,Экология,,Известия,Известия,http://izvestia.ru/xml/rss/44.xml
RU,Россия,,,Железные дороги,,Известия,Известия,http://izvestia.ru/xml/rss/45.xml
RU,Россия,,,Инвестиции в строительство,,Известия,Известия,http://izvestia.ru/xml/rss/46.xml
RU,Россия,,,Россия - регионы,,Известия,Известия,http://izvestia.ru/xml/rss/47.xml
RU,Россия,,,Искусство дарить,,Известия,Известия,http://izvestia.ru/xml/rss/48.xml
RU,Россия,,,Инвестиции,,Известия,Известия,http://izvestia.ru/xml/rss/50.xml
RU,Россия,,,Интеграция,,Известия,Известия,http://izvestia.ru/xml/rss/51.xml
RU,Россия,,,Авто,,Известия,Известия,http://izvestia.ru/xml/rss/52.xml
RU,Россия,,,МФГС,,Известия,Известия,http://izvestia.ru/xml/rss/53.xml
RU,Россия,,,Инновации,,Известия,Известия,http://izvestia.ru/xml/rss/54.xml
RU,Россия,,,Панорама Тайваня,,Известия,Известия,http://izvestia.ru/xml/rss/57.xml
RU,Россия,,,МАКС 2013,,Известия,Известия,http://izvestia.ru/xml/rss/56.xml
RU,Россия,,,КНАУФ,,Известия,Известия,http://izvestia.ru/xml/rss/knauf.xml
RU,Россия,,,Гражданская авиация,,Известия,Известия,http://izvestia.ru/xml/rss/64.xml
RU,Россия,,,Нефть и газ,,Известия,Известия,http://izvestia.ru/xml/rss/76.xml
RU,Россия,,,Формула лидерства,,Известия,Известия,http://izvestia.ru/xml/rss/77.xml
RU,Россия,,,Все новости,,Аргументы и факты,Аргументы и факты,http://www.aif.ru/rss/all.php
RU,Россия,,, Все материалы,Общие ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/index.xml
RU,Россия,,, Новостная лента,Общие ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/news/index.xml
RU,Россия,,, Свежий МК,Общие ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/daily/index.xml
RU,Россия,,, Экономика,Тематические ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/economics/index.xml
RU,Россия,,, Политика,Тематические ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/politics/index.xml
RU,Россия,,, Происшествия,Тематические ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/incident/index.xml
RU,Россия,,, Общество,Тематические ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/social/index.xml
RU,Россия,,, Культура,Тематические ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/culture/index.xml
RU,Россия,,, Наука,Тематические ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/science/index.xml
RU,Россия,,, Спорт,Тематические ленты,Московский Комсомолец,Московский Комсомолец,http://www.mk.ru/rss/sport/index.xml
RU,Россия,,,Новости,,Независимая газета,Независимая газета,http://www.ng.ru/rss/
RU,Россия,,,Все новости,,CNews ,Си ньюз,http://www.cnews.ru/news.xml
RU,Россия,,,Главные новости,,CNews,Си ньюз,http://www.cnews.ru/news_top.xml
RU,Россия,,,Лента новостей,,CNews,Си ньюз,http://www.cnews.ru/news_line.xml
RU,Россия,,,Безопасность,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/safe_rss.xml
RU,Россия,,,Открытое ПО,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/spo_rss.xml
RU,Россия,,,Zoom статьи,Техника,CNews,Си ньюз,http://www.cnews.ru/rss/mrtest/rss_mrtest_last_art.xml
RU,Россия,,,Zoom новости,Техника,CNews,Си ньюз,http://www.cnews.ru/inc/rss/market_rss.xml
RU,Россия,,,Наука,Техника,CNews,Си ньюз,http://zoom.cnews.ru/rnd/inc/rss/rss.xml
RU,Россия,,,Аналитика,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/articles_rss.xml
RU,Россия,,,Мероприятия,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/agenda_rss.xml
RU,Россия,,,Пресс-релизы,,CNews,Си ньюз,http://club.cnews.ru/rss.php
RU,Россия,,,ИКТ-бизнес,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/biz_rss.xml
RU,Россия,,,Телеком,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/telecom_rss.xml
RU,Россия,,,Интеграция,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/corp_rss.xml
RU,Россия,,,Интернет,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/internet_rss.xml
RU,Россия,,,Soft CNews,,CNews,Си ньюз,http://www.cnews.ru/inc/rss/softbox_rss.xml
RU,Россия,,,Новости,,Новая газета,Новая газета,http://www.novayagazeta.ru/rss/all.xml
RU,Россия,,,Основные новости,,Новые Известия,Новые Известия,http://www.newizv.ru/rss/daily.xml
RU,Россия,,,Лента новостей On-Line,,Новые Известия,Новые Известия,http://www.newizv.ru/rss/lenta.xml
RU,Россия,,,Вся лента ,,Правда.ру,Правду ру,http://www.pravda.ru/export.xml
RU,Россия,,,Аналитика,,Правда.ру,Правду ру,http://www.pravda.ru/export-articles.xml
RU,Россия,,,Новости,,Правда.ру,Правду ру,http://www.pravda.ru/export-news.xml
RU,Россия,,,Мир ,,Правда.ру,Правду ру,http://www.pravda.ru/world/export.xml
RU,Россия,,,Общество,,Правда.ру,Правду ру,http://www.pravda.ru/society/export.xml
RU,Россия,,,Экономика ,,Правда.ру,Правду ру,http://www.pravda.ru/economics/export.xml
RU,Россия,,,Культура ,,Правда.ру,Правду ру,http://www.pravda.ru/culture/export.xml
RU,Россия,,,Россия,,Правда.ру,Правду ру,http://www.pravda.ru/districts/export.xml
RU,Россия,,,Наука и техника,,Правда.ру,Правду ру,http://www.pravda.ru/science/export.xml
RU,Россия,,,Политика ,,Правда.ру,Правду ру,http://www.pravda.ru/politics/export.xml
RU,Россия,,,Politonline.ru,,Правда.ру,Правду ру,http://www.politonline.ru/rss/all.xml
RU,Россия,,,Здоровье ,,Правда.ру,Правду ру,http://www.medpulse.ru/all.xml
RU,Россия,,,Yoki.ru,,Правда.ру,Правду ру,http://www.yoki.ru/all.xml
RU,Россия,,,Красота ,,Правда.ру,Правду ру,http://lady.pravda.ru/all.xml
RU,Россия,,,Моя семья,,Правда.ру,Правду ру,http://www.missus.ru/all.xml
RU,Россия,,,Происшествия ,,Правда.ру,Правду ру,http://www.pravda.ru/accidents/export.xml
RU,Россия,,,Бизнес ,,Правда.ру,Правду ру,http://www.bigness.ru/rss
RU,Россия,,,Путешествия ,,Правда.ру,Правду ру,http://www.pravda.ru/travel/export.xml
RU,Россия,,,События недели,,Правда.ру,Правду ру,http://www.pravda.ru/week/export.xml
RU,Россия,,,Новости,,Интерфакс,Интерфакс,http://www.interfax.ru/rss.asp
